chromosome,start,end,coverage,segmented_coverage
21,0,10000,0,0
21,10000,20000,0,0
21,20000,30000,0,0
21,30000,40000,0,0
21,40000,50000,0,0
21,50000,60000,0,0
21,60000,70000,0,0
21,70000,80000,0,0
21,80000,90000,0,0
21,90000,100000,0,0
21,100000,110000,0,0
21,110000,120000,0,0
21,120000,130000,0,0
21,130000,140000,0,0
21,140000,150000,0,0
21,150000,160000,0,0
21,160000,170000,0,0
21,170000,180000,0,0
21,180000,190000,0,0
21,190000,200000,0,0
21,200000,210000,0,0
21,210000,220000,0,0
21,220000,230000,0,0
21,230000,240000,0,0
21,240000,250000,0,0
21,250000,260000,0,0
21,260000,270000,0,0
21,270000,280000,0,0
21,280000,290000,0,0
21,290000,300000,0,0
21,300000,310000,0,0
21,310000,320000,0,0
21,320000,330000,0,0
21,330000,340000,0,0
21,340000,350000,0,0
21,350000,360000,0,0
21,360000,370000,0,0
21,370000,380000,0,0
21,380000,390000,0,0
21,390000,400000,0,0
21,400000,410000,0,0
21,410000,420000,0,0
21,420000,430000,0,0
21,430000,440000,0,0
21,440000,450000,0,0
21,450000,460000,0,0
21,460000,470000,0,0
21,470000,480000,0,0
21,480000,490000,0,0
21,490000,500000,0,0
21,500000,510000,0,0
21,510000,520000,0,0
21,520000,530000,0,0
21,530000,540000,0,0
21,540000,550000,0,0
21,550000,560000,0,0
21,560000,570000,0,0
21,570000,580000,0,0
21,580000,590000,0,0
21,590000,600000,0,0
21,600000,610000,0,0
21,610000,620000,0,0
21,620000,630000,0,0
21,630000,640000,0,0
21,640000,650000,0,0
21,650000,660000,0,0
21,660000,670000,0,0
21,670000,680000,0,0
21,680000,690000,0,0
21,690000,700000,0,0
21,700000,710000,0,0
21,710000,720000,0,0
21,720000,730000,0,0
21,730000,740000,0,0
21,740000,750000,0,0
21,750000,760000,0,0
21,760000,770000,0,0
21,770000,780000,0,0
21,780000,790000,0,0
21,790000,800000,0,0
21,800000,810000,0,0
21,810000,820000,0,0
21,820000,830000,0,0
21,830000,840000,0,0
21,840000,850000,0,0
21,850000,860000,0,0
21,860000,870000,0,0
21,870000,880000,0,0
21,880000,890000,0,0
21,890000,900000,0,0
21,900000,910000,0,0
21,910000,920000,0,0
21,920000,930000,0,0
21,930000,940000,0,0
21,940000,950000,0,0
21,950000,960000,0,0
21,960000,970000,0,0
21,970000,980000,0,0
21,980000,990000,0,0
21,990000,1000000,0,0
21,1000000,1010000,0,0
21,1010000,1020000,0,0
21,1020000,1030000,0,0
21,1030000,1040000,0,0
21,1040000,1050000,0,0
21,1050000,1060000,0,0
21,1060000,1070000,0,0
21,1070000,1080000,0,0
21,1080000,1090000,0,0
21,1090000,1100000,0,0
21,1100000,1110000,0,0
21,1110000,1120000,0,0
21,1120000,1130000,0,0
21,1130000,1140000,0,0
21,1140000,1150000,0,0
21,1150000,1160000,0,0
21,1160000,1170000,0,0
21,1170000,1180000,0,0
21,1180000,1190000,0,0
21,1190000,1200000,0,0
21,1200000,1210000,0,0
21,1210000,1220000,0,0
21,1220000,1230000,0,0
21,1230000,1240000,0,0
21,1240000,1250000,0,0
21,1250000,1260000,0,0
21,1260000,1270000,0,0
21,1270000,1280000,0,0
21,1280000,1290000,0,0
21,1290000,1300000,0,0
21,1300000,1310000,0,0
21,1310000,1320000,0,0
21,1320000,1330000,0,0
21,1330000,1340000,0,0
21,1340000,1350000,0,0
21,1350000,1360000,0,0
21,1360000,1370000,0,0
21,1370000,1380000,0,0
21,1380000,1390000,0,0
21,1390000,1400000,0,0
21,1400000,1410000,0,0
21,1410000,1420000,0,0
21,1420000,1430000,0,0
21,1430000,1440000,0,0
21,1440000,1450000,0,0
21,1450000,1460000,0,0
21,1460000,1470000,0,0
21,1470000,1480000,0,0
21,1480000,1490000,0,0
21,1490000,1500000,0,0
21,1500000,1510000,0,0
21,1510000,1520000,0,0
21,1520000,1530000,0,0
21,1530000,1540000,0,0
21,1540000,1550000,0,0
21,1550000,1560000,0,0
21,1560000,1570000,0,0
21,1570000,1580000,0,0
21,1580000,1590000,0,0
21,1590000,1600000,0,0
21,1600000,1610000,0,0
21,1610000,1620000,0,0
21,1620000,1630000,0,0
21,1630000,1640000,0,0
21,1640000,1650000,0,0
21,1650000,1660000,0,0
21,1660000,1670000,0,0
21,1670000,1680000,0,0
21,1680000,1690000,0,0
21,1690000,1700000,0,0
21,1700000,1710000,0,0
21,1710000,1720000,0,0
21,1720000,1730000,0,0
21,1730000,1740000,0,0
21,1740000,1750000,0,0
21,1750000,1760000,0,0
21,1760000,1770000,0,0
21,1770000,1780000,0,0
21,1780000,1790000,0,0
21,1790000,1800000,0,0
21,1800000,1810000,0,0
21,1810000,1820000,0,0
21,1820000,1830000,0,0
21,1830000,1840000,0,0
21,1840000,1850000,0,0
21,1850000,1860000,0,0
21,1860000,1870000,0,0
21,1870000,1880000,0,0
21,1880000,1890000,0,0
21,1890000,1900000,0,0
21,1900000,1910000,0,0
21,1910000,1920000,0,0
21,1920000,1930000,0,0
21,1930000,1940000,0,0
21,1940000,1950000,0,0
21,1950000,1960000,0,0
21,1960000,1970000,0,0
21,1970000,1980000,0,0
21,1980000,1990000,0,0
21,1990000,2000000,0,0
21,2000000,2010000,0,0
21,2010000,2020000,0,0
21,2020000,2030000,0,0
21,2030000,2040000,0,0
21,2040000,2050000,0,0
21,2050000,2060000,0,0
21,2060000,2070000,0,0
21,2070000,2080000,0,0
21,2080000,2090000,0,0
21,2090000,2100000,0,0
21,2100000,2110000,0,0
21,2110000,2120000,0,0
21,2120000,2130000,0,0
21,2130000,2140000,0,0
21,2140000,2150000,0,0
21,2150000,2160000,0,0
21,2160000,2170000,0,0
21,2170000,2180000,0,0
21,2180000,2190000,0,0
21,2190000,2200000,0,0
21,2200000,2210000,0,0
21,2210000,2220000,0,0
21,2220000,2230000,0,0
21,2230000,2240000,0,0
21,2240000,2250000,0,0
21,2250000,2260000,0,0
21,2260000,2270000,0,0
21,2270000,2280000,0,0
21,2280000,2290000,0,0
21,2290000,2300000,0,0
21,2300000,2310000,0,0
21,2310000,2320000,0,0
