chromosome,start,end,coverage,segmented_coverage
15,0,10000,0,0
15,10000,20000,0,0
15,20000,30000,0,0
15,30000,40000,0,0
15,40000,50000,0,0
15,50000,60000,0,0
15,60000,70000,0,0
15,70000,80000,0,0
15,80000,90000,0,0
15,90000,100000,0,0
15,100000,110000,0,0
15,110000,120000,0,0
15,120000,130000,0,0
15,130000,140000,0,0
15,140000,150000,0,0
15,150000,160000,0,0
15,160000,170000,0,0
15,170000,180000,0,0
15,180000,190000,0,0
15,190000,200000,0,0
15,200000,210000,0,0
15,210000,220000,0,0
15,220000,230000,0,0
15,230000,240000,0,0
15,240000,250000,0,0
15,250000,260000,0,0
15,260000,270000,0,0
15,270000,280000,0,0
15,280000,290000,0,0
15,290000,300000,0,0
15,300000,310000,0,0
15,310000,320000,0,0
15,320000,330000,0,0
15,330000,340000,0,0
15,340000,350000,0,0
15,350000,360000,0,0
15,360000,370000,0,0
15,370000,380000,0,0
15,380000,390000,0,0
15,390000,400000,0,0
15,400000,410000,0,0
15,410000,420000,0,0
15,420000,430000,0,0
15,430000,440000,0,0
15,440000,450000,0,0
15,450000,460000,0,0
15,460000,470000,0,0
15,470000,480000,0,0
15,480000,490000,0,0
15,490000,500000,0,0
15,500000,510000,0,0
15,510000,520000,0,0
15,520000,530000,0,0
15,530000,540000,0,0
15,540000,550000,0,0
15,550000,560000,0,0
15,560000,570000,0,0
15,570000,580000,0,0
15,580000,590000,0,0
15,590000,600000,0,0
15,600000,610000,0,0
15,610000,620000,0,0
15,620000,630000,0,0
15,630000,640000,0,0
15,640000,650000,0,0
15,650000,660000,0,0
15,660000,670000,0,0
15,670000,680000,0,0
15,680000,690000,0,0
15,690000,700000,0,0
15,700000,710000,0,0
15,710000,720000,0,0
15,720000,730000,0,0
15,730000,740000,0,0
15,740000,750000,0,0
15,750000,760000,0,0
15,760000,770000,0,0
15,770000,780000,0,0
15,780000,790000,0,0
15,790000,800000,0,0
15,800000,810000,0,0
15,810000,820000,0,0
15,820000,830000,0,0
15,830000,840000,0,0
15,840000,850000,0,0
15,850000,860000,0,0
15,860000,870000,0,0
15,870000,880000,0,0
15,880000,890000,0,0
15,890000,900000,0,0
15,900000,910000,0,0
15,910000,920000,0,0
15,920000,930000,0,0
15,930000,940000,0,0
15,940000,950000,0,0
15,950000,960000,0,0
15,960000,970000,0,0
15,970000,980000,0,0
15,980000,990000,0,0
15,990000,1000000,0,0
15,1000000,1010000,0,0
15,1010000,1020000,0,0
15,1020000,1030000,0,0
15,1030000,1040000,0,0
15,1040000,1050000,0,0
15,1050000,1060000,0,0
15,1060000,1070000,0,0
15,1070000,1080000,0,0
15,1080000,1090000,0,0
15,1090000,1100000,0,0
15,1100000,1110000,0,0
15,1110000,1120000,0,0
15,1120000,1130000,0,0
15,1130000,1140000,0,0
15,1140000,1150000,0,0
15,1150000,1160000,0,0
15,1160000,1170000,0,0
15,1170000,1180000,0,0
15,1180000,1190000,0,0
15,1190000,1200000,0,0
15,1200000,1210000,0,0
15,1210000,1220000,0,0
15,1220000,1230000,0,0
15,1230000,1240000,0,0
15,1240000,1250000,0,0
15,1250000,1260000,0,0
15,1260000,1270000,0,0
15,1270000,1280000,0,0
15,1280000,1290000,0,0
15,1290000,1300000,0,0
15,1300000,1310000,0,0
15,1310000,1320000,0,0
15,1320000,1330000,0,0
15,1330000,1340000,0,0
15,1340000,1350000,0,0
15,1350000,1360000,0,0
15,1360000,1370000,0,0
15,1370000,1380000,0,0
15,1380000,1390000,0,0
15,1390000,1400000,0,0
15,1400000,1410000,0,0
15,1410000,1420000,0,0
15,1420000,1430000,0,0
15,1430000,1440000,0,0
15,1440000,1450000,0,0
15,1450000,1460000,0,0
15,1460000,1470000,0,0
15,1470000,1480000,0,0
15,1480000,1490000,0,0
15,1490000,1500000,0,0
15,1500000,1510000,0,0
15,1510000,1520000,0,0
15,1520000,1530000,0,0
15,1530000,1540000,0,0
15,1540000,1550000,0,0
15,1550000,1560000,0,0
15,1560000,1570000,0,0
15,1570000,1580000,0,0
15,1580000,1590000,0,0
15,1590000,1600000,0,0
15,1600000,1610000,0,0
15,1610000,1620000,0,0
15,1620000,1630000,0,0
15,1630000,1640000,0,0
15,1640000,1650000,0,0
15,1650000,1660000,0,0
15,1660000,1670000,0,0
15,1670000,1680000,0,0
15,1680000,1690000,0,0
15,1690000,1700000,0,0
15,1700000,1710000,0,0
15,1710000,1720000,0,0
15,1720000,1730000,0,0
15,1730000,1740000,0,0
15,1740000,1750000,0,0
15,1750000,1760000,0,0
15,1760000,1770000,0,0
15,1770000,1780000,0,0
15,1780000,1790000,0,0
15,1790000,1800000,0,0
15,1800000,1810000,0,0
15,1810000,1820000,0,0
15,1820000,1830000,0,0
15,1830000,1840000,0,0
15,1840000,1850000,0,0
15,1850000,1860000,0,0
15,1860000,1870000,0,0
15,1870000,1880000,0,0
15,1880000,1890000,0,0
15,1890000,1900000,0,0
15,1900000,1910000,0,0
15,1910000,1920000,0,0
15,1920000,1930000,0,0
15,1930000,1940000,0,0
15,1940000,1950000,0,0
15,1950000,1960000,0,0
15,1960000,1970000,0,0
15,1970000,1980000,0,0
15,1980000,1990000,0,0
15,1990000,2000000,0,0
15,2000000,2010000,0,0
15,2010000,2020000,0,0
15,2020000,2030000,0,0
15,2030000,2040000,0,0
15,2040000,2050000,0,0
15,2050000,2060000,0,0
15,2060000,2070000,0,0
15,2070000,2080000,0,0
15,2080000,2090000,0,0
15,2090000,2100000,0,0
15,2100000,2110000,0,0
15,2110000,2120000,0,0
15,2120000,2130000,0,0
15,2130000,2140000,0,0
15,2140000,2150000,0,0
15,2150000,2160000,0,0
15,2160000,2170000,0,0
15,2170000,2180000,0,0
15,2180000,2190000,0,0
15,2190000,2200000,0,0
15,2200000,2210000,0,0
15,2210000,2220000,0,0
15,2220000,2230000,0,0
15,2230000,2240000,0,0
15,2240000,2250000,0,0
15,2250000,2260000,0,0
15,2260000,2270000,0,0
